,text,dim_0,dim_1,layer,label,fold,grad_0,grad_1,iteration
994,linear2.bias,-0.957195520401001,-1.5102356672286987,bias,,,-0.957195520401001,-1.5102356672286987,490
995,linear1.weight_0,-2.0477566719055176,-0.32309433817863464,param,,,-2.0477566719055176,-0.32309433817863464,490
996,linear1.weight_1,-1.4865514039993286,0.2813091576099396,param,,,-1.4865514039993286,0.2813091576099396,490
997,linear1.weight_2,0.5509695410728455,-1.3915753364562988,param,,,0.5509695410728455,-1.3915753364562988,490
998,linear1.weight_3,-0.345029354095459,0.3739633560180664,param,,,-0.345029354095459,0.3739633560180664,490
999,linear1.bias,-0.03558843210339546,0.25688865780830383,bias,,,-0.03558843210339546,0.25688865780830383,490
1000,<unk>,0.0,0.0,Embedding,,,0.0,0.0,500
1001,'s,-0.8811264634132385,-0.3249143064022064,Embedding,,,-0.8811264634132385,-0.3249143064022064,500
1002,What,0.26130977272987366,1.6666581630706787,Embedding,,,0.26130977272987366,1.6666581630706787,500
1003,capital,0.4408356845378876,-2.733694553375244,Embedding,,,0.4408356845378876,-2.733694553375244,500
1004,currency,0.01781635545194149,1.613921880722046,Embedding,,,0.01781635545194149,1.613921880722046,500
1005,england,1.4924516677856445,1.2154234647750854,Embedding,,,1.4924516677856445,1.2154234647750854,500
1006,is,-0.8547022342681885,0.609399139881134,Embedding,,,-0.8547022342681885,0.609399139881134,500
1007,of,-0.8849822878837585,-0.9285737872123718,Embedding,,,-0.8849822878837585,-0.9285737872123718,500
1008,russia,-3.236659049987793,1.1045905351638794,Embedding,,,-3.236659049987793,1.1045905351638794,500
1009,this,-0.4162645936012268,0.01585005410015583,Embedding,,,-0.4162645936012268,0.01585005410015583,500
1010,linear2.weight_0,-1.4025593996047974,-1.5003530979156494,param,,,-1.4025593996047974,-1.5003530979156494,500
1011,linear2.weight_1,0.8262042999267578,0.29249727725982666,param,,,0.8262042999267578,0.29249727725982666,500
1012,linear2.weight_2,-1.3436980247497559,0.25079426169395447,param,,,-1.3436980247497559,0.25079426169395447,500
1013,linear2.weight_3,1.4299103021621704,0.8965038657188416,param,,,1.4299103021621704,0.8965038657188416,500
1014,linear2.bias,-0.9624912738800049,-1.51872718334198,bias,,,-0.9624912738800049,-1.51872718334198,500
1015,linear1.weight_0,-2.0568461418151855,-0.323993057012558,param,,,-2.0568461418151855,-0.323993057012558,500
1016,linear1.weight_1,-1.491152286529541,0.2882920205593109,param,,,-1.491152286529541,0.2882920205593109,500
1017,linear1.weight_2,0.5498997569084167,-1.3950694799423218,param,,,0.5498997569084167,-1.3950694799423218,500
1018,linear1.weight_3,-0.3449583351612091,0.37390708923339844,param,,,-0.3449583351612091,0.37390708923339844,500
1019,linear1.bias,-0.03429323807358742,0.2625505328178406,bias,,,-0.03429323807358742,0.2625505328178406,500
1020,<unk>,0.0,0.0,Embedding,,,0.0,0.0,510
1021,'s,-0.8808367252349854,-0.3239305019378662,Embedding,,,-0.8808367252349854,-0.3239305019378662,510
1022,What,0.2598898112773895,1.6657131910324097,Embedding,,,0.2598898112773895,1.6657131910324097,510
1023,capital,0.4419287443161011,-2.7362172603607178,Embedding,,,0.4419287443161011,-2.7362172603607178,510
1024,currency,0.015303323045372963,1.6154993772506714,Embedding,,,0.015303323045372963,1.6154993772506714,510
1025,england,1.4959075450897217,1.215226173400879,Embedding,,,1.4959075450897217,1.215226173400879,510
1026,is,-0.8562670350074768,0.6079623103141785,Embedding,,,-0.8562670350074768,0.6079623103141785,510
1027,of,-0.8865470886230469,-0.9300106167793274,Embedding,,,-0.8865470886230469,-0.9300106167793274,510
1028,russia,-3.241534948348999,1.1038429737091064,Embedding,,,-3.241534948348999,1.1038429737091064,510
1029,this,-0.4178294539451599,0.014413237571716309,Embedding,,,-0.4178294539451599,0.014413237571716309,510
1030,linear2.weight_0,-1.4065133333206177,-1.5083564519882202,param,,,-1.4065133333206177,-1.5083564519882202,510
1031,linear2.weight_1,0.8298329710960388,0.2884231209754944,param,,,0.8298329710960388,0.2884231209754944,510
1032,linear2.weight_2,-1.3497827053070068,0.26193755865097046,param,,,-1.3497827053070068,0.26193755865097046,510
1033,linear2.weight_3,1.4363205432891846,0.8974379301071167,param,,,1.4363205432891846,0.8974379301071167,510
1034,linear2.bias,-0.9675558805465698,-1.526947021484375,bias,,,-0.9675558805465698,-1.526947021484375,510
1035,linear1.weight_0,-2.065659999847412,-0.32490888237953186,param,,,-2.065659999847412,-0.32490888237953186,510
1036,linear1.weight_1,-1.4955463409423828,0.295184463262558,param,,,-1.4955463409423828,0.295184463262558,510
1037,linear1.weight_2,0.5488831400871277,-1.3983932733535767,param,,,0.5488831400871277,-1.3983932733535767,510
1038,linear1.weight_3,-0.3448903262615204,0.37385326623916626,param,,,-0.3448903262615204,0.37385326623916626,510
1039,linear1.bias,-0.033054329454898834,0.2686345875263214,bias,,,-0.033054329454898834,0.2686345875263214,510
1040,<unk>,0.0,0.0,Embedding,,,0.0,0.0,520
1041,'s,-0.8804322481155396,-0.32303568720817566,Embedding,,,-0.8804322481155396,-0.32303568720817566,520
1042,What,0.25844261050224304,1.665063738822937,Embedding,,,0.25844261050224304,1.665063738822937,520
1043,capital,0.4430570602416992,-2.7386834621429443,Embedding,,,0.4430570602416992,-2.7386834621429443,520
1044,currency,0.012727789580821991,1.6173163652420044,Embedding,,,0.012727789580821991,1.6173163652420044,520
1045,england,1.4993044137954712,1.214999794960022,Embedding,,,1.4993044137954712,1.214999794960022,520
1046,is,-0.8579165935516357,0.6068655848503113,Embedding,,,-0.8579165935516357,0.6068655848503113,520
1047,of,-0.8881966471672058,-0.9311073422431946,Embedding,,,-0.8881966471672058,-0.9311073422431946,520
1048,russia,-3.2463788986206055,1.1034202575683594,Embedding,,,-3.2463788986206055,1.1034202575683594,520
1049,this,-0.4194789230823517,0.013316557742655277,Embedding,,,-0.4194789230823517,0.013316557742655277,520
1050,linear2.weight_0,-1.4103286266326904,-1.516131043434143,param,,,-1.4103286266326904,-1.516131043434143,520
1051,linear2.weight_1,0.8333910703659058,0.2844019830226898,param,,,0.8333910703659058,0.2844019830226898,520
1052,linear2.weight_2,-1.3557201623916626,0.2729337513446808,param,,,-1.3557201623916626,0.2729337513446808,520
1053,linear2.weight_3,1.4425150156021118,0.898237407207489,param,,,1.4425150156021118,0.898237407207489,520
1054,linear2.bias,-0.9723871946334839,-1.534907341003418,bias,,,-0.9723871946334839,-1.534907341003418,520
1055,linear1.weight_0,-2.0742087364196777,-0.32584044337272644,param,,,-2.0742087364196777,-0.32584044337272644,520
1056,linear1.weight_1,-1.4997953176498413,0.30203136801719666,param,,,-1.4997953176498413,0.30203136801719666,520
1057,linear1.weight_2,0.5489974021911621,-1.4023851156234741,param,,,0.5489974021911621,-1.4023851156234741,520
1058,linear1.weight_3,-0.34482523798942566,0.3738017976284027,param,,,-0.34482523798942566,0.3738017976284027,520
1059,linear1.bias,-0.03187964856624603,0.2744397222995758,bias,,,-0.03187964856624603,0.2744397222995758,520
1060,<unk>,0.0,0.0,Embedding,,,0.0,0.0,530
1061,'s,-0.8782371878623962,-0.32203781604766846,Embedding,,,-0.8782371878623962,-0.32203781604766846,530
1062,What,0.25792136788368225,1.6645923852920532,Embedding,,,0.25792136788368225,1.6645923852920532,530
1063,capital,0.4442436397075653,-2.741114854812622,Embedding,,,0.4442436397075653,-2.741114854812622,530
1064,currency,0.011020003817975521,1.6192761659622192,Embedding,,,0.011020003817975521,1.6192761659622192,530
1065,england,1.503524899482727,1.214799404144287,Embedding,,,1.503524899482727,1.214799404144287,530
1066,is,-0.8595353364944458,0.6058954000473022,Embedding,,,-0.8595353364944458,0.6058954000473022,530
1067,of,-0.8898153901100159,-0.9320775270462036,Embedding,,,-0.8898153901100159,-0.9320775270462036,530
1068,russia,-3.2511208057403564,1.1031492948532104,Embedding,,,-3.2511208057403564,1.1031492948532104,530
1069,this,-0.42109763622283936,0.012346284464001656,Embedding,,,-0.42109763622283936,0.012346284464001656,530
1070,linear2.weight_0,-1.4139868021011353,-1.523640751838684,param,,,-1.4139868021011353,-1.523640751838684,530
1071,linear2.weight_1,0.836889922618866,0.28044912219047546,param,,,0.836889922618866,0.28044912219047546,530
1072,linear2.weight_2,-1.3615303039550781,0.28377336263656616,param,,,-1.3615303039550781,0.28377336263656616,530
1073,linear2.weight_3,1.4484844207763672,0.8988602161407471,param,,,1.4484844207763672,0.8988602161407471,530
1074,linear2.bias,-0.9769280552864075,-1.5426057577133179,bias,,,-0.9769280552864075,-1.5426057577133179,530
1075,linear1.weight_0,-2.0824992656707764,-0.32828935980796814,param,,,-2.0824992656707764,-0.32828935980796814,530
1076,linear1.weight_1,-1.5038862228393555,0.3087460398674011,param,,,-1.5038862228393555,0.3087460398674011,530
1077,linear1.weight_2,0.5496082901954651,-1.406414270401001,param,,,0.5496082901954651,-1.406414270401001,530
1078,linear1.weight_3,-0.34476280212402344,0.37375253438949585,param,,,-0.34476280212402344,0.37375253438949585,530
1079,linear1.bias,-0.032747332006692886,0.27983105182647705,bias,,,-0.032747332006692886,0.27983105182647705,530
1080,<unk>,0.0,0.0,Embedding,,,0.0,0.0,540
1081,'s,-0.87778639793396,-0.32137495279312134,Embedding,,,-0.87778639793396,-0.32137495279312134,540
1082,What,0.2566038966178894,1.6639338731765747,Embedding,,,0.2566038966178894,1.6639338731765747,540
1083,capital,0.4453580677509308,-2.743485927581787,Embedding,,,0.4453580677509308,-2.743485927581787,540
1084,currency,0.008588126860558987,1.6209889650344849,Embedding,,,0.008588126860558987,1.6209889650344849,540
1085,england,1.5068027973175049,1.2144110202789307,Embedding,,,1.5068027973175049,1.2144110202789307,540
1086,is,-0.8610782623291016,0.6049056649208069,Embedding,,,-0.8610782623291016,0.6049056649208069,540
1087,of,-0.8913583159446716,-0.933067262172699,Embedding,,,-0.8913583159446716,-0.933067262172699,540
1088,russia,-3.255716323852539,1.102879524230957,Embedding,,,-3.255716323852539,1.102879524230957,540
1089,this,-0.42264053225517273,0.011356540024280548,Embedding,,,-0.42264053225517273,0.011356540024280548,540
1090,linear2.weight_0,-1.4175058603286743,-1.5309044122695923,param,,,-1.4175058603286743,-1.5309044122695923,540
1091,linear2.weight_1,0.8403403162956238,0.27656957507133484,param,,,0.8403403162956238,0.27656957507133484,540
1092,linear2.weight_2,-1.3672246932983398,0.2944450080394745,param,,,-1.3672246932983398,0.2944450080394745,540
1093,linear2.weight_3,1.4542473554611206,0.8993319272994995,param,,,1.4542473554611206,0.8993319272994995,540
1094,linear2.bias,-0.9812139868736267,-1.5500481128692627,bias,,,-0.9812139868736267,-1.5500481128692627,540
1095,linear1.weight_0,-2.0905473232269287,-0.32922109961509705,param,,,-2.0905473232269287,-0.32922109961509705,540
1096,linear1.weight_1,-1.5077978372573853,0.3153061270713806,param,,,-1.5077978372573853,0.3153061270713806,540
1097,linear1.weight_2,0.5501698851585388,-1.4100921154022217,param,,,0.5501698851585388,-1.4100921154022217,540
1098,linear1.weight_3,-0.34470289945602417,0.3737052381038666,param,,,-0.34470289945602417,0.3737052381038666,540
1099,linear1.bias,-0.0316958948969841,0.2852451205253601,bias,,,-0.0316958948969841,0.2852451205253601,540
1100,<unk>,0.0,0.0,Embedding,,,0.0,0.0,550
1101,'s,-0.8775432705879211,-0.32074594497680664,Embedding,,,-0.8775432705879211,-0.32074594497680664,550
1102,What,0.2551947832107544,1.6633827686309814,Embedding,,,0.2551947832107544,1.6633827686309814,550
1103,capital,0.4463488757610321,-2.7457849979400635,Embedding,,,0.4463488757610321,-2.7457849979400635,550
1104,currency,0.0061882068403065205,1.622736930847168,Embedding,,,0.0061882068403065205,1.622736930847168,550
1105,england,1.5099031925201416,1.2139922380447388,Embedding,,,1.5099031925201416,1.2139922380447388,550
1106,is,-0.8626090884208679,0.6040401458740234,Embedding,,,-0.8626090884208679,0.6040401458740234,550
1107,of,-0.892889142036438,-0.9339327812194824,Embedding,,,-0.892889142036438,-0.9339327812194824,550
1108,russia,-3.260225296020508,1.1027470827102661,Embedding,,,-3.260225296020508,1.1027470827102661,550
1109,this,-0.42417117953300476,0.010490979999303818,Embedding,,,-0.42417117953300476,0.010490979999303818,550
1110,linear2.weight_0,-1.4208954572677612,-1.537939190864563,param,,,-1.4208954572677612,-1.537939190864563,550
1111,linear2.weight_1,0.8437390923500061,0.2727568745613098,param,,,0.8437390923500061,0.2727568745613098,550
1112,linear2.weight_2,-1.372804045677185,0.3049539029598236,param,,,-1.372804045677185,0.3049539029598236,550
1113,linear2.weight_3,1.459817886352539,0.8996706604957581,param,,,1.459817886352539,0.8996706604957581,550
1114,linear2.bias,-0.9852731823921204,-1.557250738143921,bias,,,-0.9852731823921204,-1.557250738143921,550
1115,linear1.weight_0,-2.0983688831329346,-0.3301609456539154,param,,,-2.0983688831329346,-0.3301609456539154,550
1116,linear1.weight_1,-1.5115265846252441,0.321711927652359,param,,,-1.5115265846252441,0.321711927652359,550
1117,linear1.weight_2,0.5511839389801025,-1.4138585329055786,param,,,0.5511839389801025,-1.4138585329055786,550
1118,linear1.weight_3,-0.3446452021598816,0.37365975975990295,param,,,-0.3446452021598816,0.37365975975990295,550
1119,linear1.bias,-0.030701836571097374,0.29087215662002563,bias,,,-0.030701836571097374,0.29087215662002563,550
1120,<unk>,0.0,0.0,Embedding,,,0.0,0.0,560
1121,'s,-0.8771888613700867,-0.32020652294158936,Embedding,,,-0.8771888613700867,-0.32020652294158936,560
1122,What,0.2539016902446747,1.6627745628356934,Embedding,,,0.2539016902446747,1.6627745628356934,560
1123,capital,0.44738060235977173,-2.7480480670928955,Embedding,,,0.44738060235977173,-2.7480480670928955,560
1124,currency,0.003863331861793995,1.6243916749954224,Embedding,,,0.003863331861793995,1.6243916749954224,560
1125,england,1.5129872560501099,1.2135194540023804,Embedding,,,1.5129872560501099,1.2135194540023804,560
1126,is,-0.8640793561935425,0.6031620502471924,Embedding,,,-0.8640793561935425,0.6031620502471924,560
1127,of,-0.8943594098091125,-0.9348108768463135,Embedding,,,-0.8943594098091125,-0.9348108768463135,560
1128,russia,-3.2646026611328125,1.1026111841201782,Embedding,,,-3.2646026611328125,1.1026111841201782,560
1129,this,-0.4256415069103241,0.009612949565052986,Embedding,,,-0.4256415069103241,0.009612949565052986,560
1130,linear2.weight_0,-1.4241631031036377,-1.54475736618042,param,,,-1.4241631031036377,-1.54475736618042,560
1131,linear2.weight_1,0.8470857739448547,0.26900604367256165,param,,,0.8470857739448547,0.26900604367256165,560
1132,linear2.weight_2,-1.3782756328582764,0.31529954075813293,param,,,-1.3782756328582764,0.31529954075813293,560
1133,linear2.weight_3,1.4652104377746582,0.8998940587043762,param,,,1.4652104377746582,0.8998940587043762,560
1134,linear2.bias,-0.9891235828399658,-1.5642268657684326,bias,,,-0.9891235828399658,-1.5642268657684326,560
1135,linear1.weight_0,-2.1059775352478027,-0.33110311627388,param,,,-2.1059775352478027,-0.33110311627388,560
1136,linear1.weight_1,-1.515130639076233,0.32802948355674744,param,,,-1.515130639076233,0.32802948355674744,560
1137,linear1.weight_2,0.5521396398544312,-1.4173437356948853,param,,,0.5521396398544312,-1.4173437356948853,560
1138,linear1.weight_3,-0.34458962082862854,0.37361592054367065,param,,,-0.34458962082862854,0.37361592054367065,560
1139,linear1.bias,-0.029753748327493668,0.2961808145046234,bias,,,-0.029753748327493668,0.2961808145046234,560
1140,<unk>,0.0,0.0,Embedding,,,0.0,0.0,570
1141,'s,-0.8768376708030701,-0.3197192847728729,Embedding,,,-0.8768376708030701,-0.3197192847728729,570
1142,What,0.2526097893714905,1.6622610092163086,Embedding,,,0.2526097893714905,1.6622610092163086,570
1143,capital,0.44839635491371155,-2.750263214111328,Embedding,,,0.44839635491371155,-2.750263214111328,570
1144,currency,0.0015556284924969077,1.6260931491851807,Embedding,,,0.0015556284924969077,1.6260931491851807,570
1145,england,1.5159960985183716,1.213017463684082,Embedding,,,1.5159960985183716,1.213017463684082,570
1146,is,-0.8655467629432678,0.6024048924446106,Embedding,,,-0.8655467629432678,0.6024048924446106,570
1147,of,-0.8958268165588379,-0.9355680346488953,Embedding,,,-0.8958268165588379,-0.9355680346488953,570
1148,russia,-3.2689034938812256,1.1025997400283813,Embedding,,,-3.2689034938812256,1.1025997400283813,570
1149,this,-0.4271089732646942,0.008855817839503288,Embedding,,,-0.4271089732646942,0.008855817839503288,570
1150,linear2.weight_0,-1.4273171424865723,-1.5513728857040405,param,,,-1.4273171424865723,-1.5513728857040405,570
1151,linear2.weight_1,0.8503770232200623,0.26531073451042175,param,,,0.8503770232200623,0.26531073451042175,570
1152,linear2.weight_2,-1.383638858795166,0.3254886865615845,param,,,-1.383638858795166,0.3254886865615845,570
1153,linear2.weight_3,1.470436453819275,0.9000158309936523,param,,,1.470436453819275,0.9000158309936523,570
1154,linear2.bias,-0.9927866458892822,-1.5709915161132812,bias,,,-0.9927866458892822,-1.5709915161132812,570
1155,linear1.weight_0,-2.113382577896118,-0.33204829692840576,param,,,-2.113382577896118,-0.33204829692840576,570
1156,linear1.weight_1,-1.518602967262268,0.33425208926200867,param,,,-1.518602967262268,0.33425208926200867,570
1157,linear1.weight_2,0.5535060167312622,-1.4209465980529785,param,,,0.5535060167312622,-1.4209465980529785,570
1158,linear1.weight_3,-0.3445360064506531,0.37357375025749207,param,,,-0.3445360064506531,0.37357375025749207,570
1159,linear1.bias,-0.028851015493273735,0.30137744545936584,bias,,,-0.028851015493273735,0.30137744545936584,570
1160,<unk>,0.0,0.0,Embedding,,,0.0,0.0,580
1161,'s,-0.8765878081321716,-0.3192582428455353,Embedding,,,-0.8765878081321716,-0.3192582428455353,580
1162,What,0.2513679265975952,1.6616010665893555,Embedding,,,0.2513679265975952,1.6616010665893555,580
1163,capital,0.4493480920791626,-2.7524213790893555,Embedding,,,0.4493480920791626,-2.7524213790893555,580
1164,currency,-0.0006379343685694039,1.627591609954834,Embedding,,,-0.0006379343685694039,1.627591609954834,580
1165,england,1.5188852548599243,1.2124985456466675,Embedding,,,1.5188852548599243,1.2124985456466675,580
1166,is,-0.8669134974479675,0.6015145778656006,Embedding,,,-0.8669134974479675,0.6015145778656006,580
1167,of,-0.8971935510635376,-0.9364583492279053,Embedding,,,-0.8971935510635376,-0.9364583492279053,580
1168,russia,-3.2730343341827393,1.1024589538574219,Embedding,,,-3.2730343341827393,1.1024589538574219,580
1169,this,-0.4284757971763611,0.007965520955622196,Embedding,,,-0.4284757971763611,0.007965520955622196,580
1170,linear2.weight_0,-1.430362582206726,-1.557793140411377,param,,,-1.430362582206726,-1.557793140411377,580
1171,linear2.weight_1,0.8536171317100525,0.2616725265979767,param,,,0.8536171317100525,0.2616725265979767,580
1172,linear2.weight_2,-1.3888990879058838,0.33552199602127075,param,,,-1.3888990879058838,0.33552199602127075,580
1173,linear2.weight_3,1.4755020141601562,0.9000409245491028,param,,,1.4755020141601562,0.9000409245491028,580
1174,linear2.bias,-0.9962724447250366,-1.5775525569915771,bias,,,-0.9962724447250366,-1.5775525569915771,580
1175,linear1.weight_0,-2.1205930709838867,-0.33299586176872253,param,,,-2.1205930709838867,-0.33299586176872253,580
1176,linear1.weight_1,-1.5219345092773438,0.34036290645599365,param,,,-1.5219345092773438,0.34036290645599365,580
1177,linear1.weight_2,0.5543569922447205,-1.4239552021026611,param,,,0.5543569922447205,-1.4239552021026611,580
1178,linear1.weight_3,-0.34448426961898804,0.37353307008743286,param,,,-0.34448426961898804,0.37353307008743286,580
1179,linear1.bias,-0.027991225942969322,0.3066229820251465,bias,,,-0.027991225942969322,0.3066229820251465,580
1180,<unk>,0.0,0.0,Embedding,,,0.0,0.0,590
1181,'s,-0.8762560486793518,-0.31885236501693726,Embedding,,,-0.8762560486793518,-0.31885236501693726,590
1182,What,0.25016048550605774,1.6610372066497803,Embedding,,,0.25016048550605774,1.6610372066497803,590
1183,capital,0.4503306746482849,-2.7545437812805176,Embedding,,,0.4503306746482849,-2.7545437812805176,590
1184,currency,-0.002828016644343734,1.6291499137878418,Embedding,,,-0.002828016644343734,1.6291499137878418,590
1185,england,1.521743655204773,1.2119554281234741,Embedding,,,1.521743655204773,1.2119554281234741,590
1186,is,-0.8682869076728821,0.6007475852966309,Embedding,,,-0.8682869076728821,0.6007475852966309,590
1187,of,-0.8985669612884521,-0.937225341796875,Embedding,,,-0.8985669612884521,-0.937225341796875,590
1188,russia,-3.277100086212158,1.10243821144104,Embedding,,,-3.277100086212158,1.10243821144104,590
1189,this,-0.42984917759895325,0.007198589853942394,Embedding,,,-0.42984917759895325,0.007198589853942394,590
1190,linear2.weight_0,-1.4333082437515259,-1.5640324354171753,param,,,-1.4333082437515259,-1.5640324354171753,590
1191,linear2.weight_1,0.85680091381073,0.2580822706222534,param,,,0.85680091381073,0.2580822706222534,590
1192,linear2.weight_2,-1.3940577507019043,0.345403254032135,param,,,-1.3940577507019043,0.345403254032135,590
1193,linear2.weight_3,1.4804224967956543,0.8999892473220825,param,,,1.4804224967956543,0.8999892473220825,590
1194,linear2.bias,-0.9996006488800049,-1.5839245319366455,bias,,,-0.9996006488800049,-1.5839245319366455,590
1195,linear1.weight_0,-2.1276206970214844,-0.3339402675628662,param,,,-2.1276206970214844,-0.3339402675628662,590
1196,linear1.weight_1,-1.5251646041870117,0.34640997648239136,param,,,-1.5251646041870117,0.34640997648239136,590
1197,linear1.weight_2,0.5556091666221619,-1.4271202087402344,param,,,0.5556091666221619,-1.4271202087402344,590
1198,linear1.weight_3,-0.34443429112434387,0.3734937906265259,param,,,-0.34443429112434387,0.3734937906265259,590
1199,linear1.bias,-0.027163539081811905,0.31162315607070923,bias,,,-0.027163539081811905,0.31162315607070923,590
1200,<unk>,0.0,0.0,Embedding,,,0.0,0.0,600
1201,'s,-0.8746293783187866,-0.3182317614555359,Embedding,,,-0.8746293783187866,-0.3182317614555359,600
1202,What,0.24964000284671783,1.6605782508850098,Embedding,,,0.24964000284671783,1.6605782508850098,600
1203,capital,0.451246976852417,-2.7566111087799072,Embedding,,,0.451246976852417,-2.7566111087799072,600
1204,currency,-0.004264827352017164,1.6307584047317505,Embedding,,,-0.004264827352017164,1.6307584047317505,600
1205,england,1.5251821279525757,1.211522102355957,Embedding,,,1.5251821279525757,1.211522102355957,600
1206,is,-0.8696207404136658,0.599978506565094,Embedding,,,-0.8696207404136658,0.599978506565094,600
1207,of,-0.8999007940292358,-0.9379944205284119,Embedding,,,-0.8999007940292358,-0.9379944205284119,600
1208,russia,-3.2810587882995605,1.102412462234497,Embedding,,,-3.2810587882995605,1.102412462234497,600
1209,this,-0.43118301033973694,0.006429503206163645,Embedding,,,-0.43118301033973694,0.006429503206163645,600
1210,linear2.weight_0,-1.4361603260040283,-1.5700987577438354,param,,,-1.4361603260040283,-1.5700987577438354,600
1211,linear2.weight_1,0.859935998916626,0.25454413890838623,param,,,0.859935998916626,0.25454413890838623,600
1212,linear2.weight_2,-1.399123191833496,0.3551282584667206,param,,,-1.399123191833496,0.3551282584667206,600
1213,linear2.weight_3,1.4852049350738525,0.8998685479164124,param,,,1.4852049350738525,0.8998685479164124,600
1214,linear2.bias,-1.0027817487716675,-1.5901117324829102,bias,,,-1.0027817487716675,-1.5901117324829102,600
1215,linear1.weight_0,-2.1344823837280273,-0.33615654706954956,param,,,-2.1344823837280273,-0.33615654706954956,600
1216,linear1.weight_1,-1.5282701253890991,0.3523623049259186,param,,,-1.5282701253890991,0.3523623049259186,600
1217,linear1.weight_2,0.5568081736564636,-1.4300986528396606,param,,,0.5568081736564636,-1.4300986528396606,600
1218,linear1.weight_3,-0.34438592195510864,0.37345585227012634,param,,,-0.34438592195510864,0.37345585227012634,600
1219,linear1.bias,-0.0280101727694273,0.3166951835155487,bias,,,-0.0280101727694273,0.3166951835155487,600
1220,<unk>,0.0,0.0,Embedding,,,0.0,0.0,610
1221,'s,-0.8743672370910645,-0.31788280606269836,Embedding,,,-0.8743672370910645,-0.31788280606269836,610
1222,What,0.2484312355518341,1.66009521484375,Embedding,,,0.2484312355518341,1.66009521484375,610
1223,capital,0.4521898329257965,-2.758645534515381,Embedding,,,0.4521898329257965,-2.758645534515381,610
1224,currency,-0.006416495889425278,1.6323100328445435,Embedding,,,-0.006416495889425278,1.6323100328445435,610
1225,england,1.5278738737106323,1.2109568119049072,Embedding,,,1.5278738737106323,1.2109568119049072,610
1226,is,-0.8709606528282166,0.5993212461471558,Embedding,,,-0.8709606528282166,0.5993212461471558,610
1227,of,-0.9012407064437866,-0.9386516809463501,Embedding,,,-0.9012407064437866,-0.9386516809463501,610
1228,russia,-3.284959077835083,1.1024951934814453,Embedding,,,-3.284959077835083,1.1024951934814453,610
1229,this,-0.43252286314964294,0.0057721855118870735,Embedding,,,-0.43252286314964294,0.0057721855118870735,610
1230,linear2.weight_0,-1.4389234781265259,-1.5759986639022827,param,,,-1.4389234781265259,-1.5759986639022827,610
1231,linear2.weight_1,0.863021731376648,0.25105494260787964,param,,,0.863021731376648,0.25105494260787964,610
1232,linear2.weight_2,-1.4040967226028442,0.36470189690589905,param,,,-1.4040967226028442,0.36470189690589905,610
1233,linear2.weight_3,1.4898558855056763,0.8996840715408325,param,,,1.4898558855056763,0.8996840715408325,610
1234,linear2.bias,-1.0058239698410034,-1.5961244106292725,bias,,,-1.0058239698410034,-1.5961244106292725,610
1235,linear1.weight_0,-2.1411736011505127,-0.3370639979839325,param,,,-2.1411736011505127,-0.3370639979839325,610
1236,linear1.weight_1,-1.5312845706939697,0.35825225710868835,param,,,-1.5312845706939697,0.35825225710868835,610
1237,linear1.weight_2,0.5583697557449341,-1.4332228899002075,param,,,0.5583697557449341,-1.4332228899002075,610
1238,linear1.weight_3,-0.34433913230895996,0.3734191358089447,param,,,-0.34433913230895996,0.3734191358089447,610
1239,linear1.bias,-0.02719397470355034,0.3215411603450775,bias,,,-0.02719397470355034,0.3215411603450775,610
1240,<unk>,0.0,0.0,Embedding,,,0.0,0.0,620
1241,'s,-0.8742159605026245,-0.31753072142601013,Embedding,,,-0.8742159605026245,-0.31753072142601013,620
1242,What,0.24724414944648743,1.6595016717910767,Embedding,,,0.24724414944648743,1.6595016717910767,620
1243,capital,0.453069269657135,-2.760627269744873,Embedding,,,0.453069269657135,-2.760627269744873,620
1244,currency,-0.008482981473207474,1.6336981058120728,Embedding,,,-0.008482981473207474,1.6336981058120728,620
1245,england,1.5304462909698486,1.2103991508483887,Embedding,,,1.5304462909698486,1.2103991508483887,620
1246,is,-0.8722232580184937,0.5985515117645264,Embedding,,,-0.8722232580184937,0.5985515117645264,620
1247,of,-0.9025033116340637,-0.9394214153289795,Embedding,,,-0.9025033116340637,-0.9394214153289795,620
1248,russia,-3.2887182235717773,1.1024593114852905,Embedding,,,-3.2887182235717773,1.1024593114852905,620
1249,this,-0.43378564715385437,0.005002543330192566,Embedding,,,-0.43378564715385437,0.005002543330192566,620
1250,linear2.weight_0,-1.4416040182113647,-1.5817421674728394,param,,,-1.4416040182113647,-1.5817421674728394,620
1251,linear2.weight_1,0.8660605549812317,0.24761436879634857,param,,,0.8660605549812317,0.24761436879634857,620
1252,linear2.weight_2,-1.408982515335083,0.37412405014038086,param,,,-1.408982515335083,0.37412405014038086,620
1253,linear2.weight_3,1.4943835735321045,0.8994459509849548,param,,,1.4943835735321045,0.8994459509849548,620
1254,linear2.bias,-1.0087398290634155,-1.6019688844680786,bias,,,-1.0087398290634155,-1.6019688844680786,620
1255,linear1.weight_0,-2.147709369659424,-0.3379652798175812,param,,,-2.147709369659424,-0.3379652798175812,620
1256,linear1.weight_1,-1.5341871976852417,0.3640559911727905,param,,,-1.5341871976852417,0.3640559911727905,620
1257,linear1.weight_2,0.5594667196273804,-1.435869812965393,param,,,0.5594667196273804,-1.435869812965393,620
